Data,Ora,price,date,datetime
01/10/2018,11,60.38,2018-10-01,2018-10-01T11:00:00.000000+0200
01/10/2018,12,49.18,2018-10-01,2018-10-01T12:00:00.000000+0200
01/10/2018,13,47.74,2018-10-01,2018-10-01T13:00:00.000000+0200
01/10/2018,14,43.57,2018-10-01,2018-10-01T14:00:00.000000+0200
01/10/2018,15,36.53,2018-10-01,2018-10-01T15:00:00.000000+0200
01/10/2018,16,34.38,2018-10-01,2018-10-01T16:00:00.000000+0200
01/10/2018,17,35.56,2018-10-01,2018-10-01T17:00:00.000000+0200
01/10/2018,18,41.86,2018-10-01,2018-10-01T18:00:00.000000+0200
01/10/2018,19,46.48,2018-10-01,2018-10-01T19:00:00.000000+0200
01/10/2018,20,48.19,2018-10-01,2018-10-01T20:00:00.000000+0200
01/10/2018,21,50.14,2018-10-01,2018-10-01T21:00:00.000000+0200
01/10/2018,22,59.42,2018-10-01,2018-10-01T22:00:00.000000+0200
01/10/2018,23,60.38,2018-10-01,2018-10-01T23:00:00.000000+0200
01/10/2018,24,54.1,2018-10-01,2018-10-02T00:00:00.000000+0200
02/10/2018,1,49.79,2018-10-02,2018-10-02T01:00:00.000000+0200
02/10/2018,2,45.01,2018-10-02,2018-10-02T02:00:00.000000+0200
02/10/2018,3,44.63,2018-10-02,2018-10-02T03:00:00.000000+0200
02/10/2018,4,32.21,2018-10-02,2018-10-02T04:00:00.000000+0200
02/10/2018,5,31.24,2018-10-02,2018-10-02T05:00:00.000000+0200
02/10/2018,6,30.96,2018-10-02,2018-10-02T06:00:00.000000+0200
02/10/2018,7,30.141,2018-10-02,2018-10-02T07:00:00.000000+0200
02/10/2018,8,42.57,2018-10-02,2018-10-02T08:00:00.000000+0200
02/10/2018,9,49.51,2018-10-02,2018-10-02T09:00:00.000000+0200
02/10/2018,10,54.14,2018-10-02,2018-10-02T10:00:00.000000+0200
02/10/2018,11,60.06,2018-10-02,2018-10-02T11:00:00.000000+0200
02/10/2018,12,50.4,2018-10-02,2018-10-02T12:00:00.000000+0200
02/10/2018,13,48.42,2018-10-02,2018-10-02T13:00:00.000000+0200
02/10/2018,14,44.91,2018-10-02,2018-10-02T14:00:00.000000+0200
02/10/2018,15,38.85,2018-10-02,2018-10-02T15:00:00.000000+0200
02/10/2018,16,35.01,2018-10-02,2018-10-02T16:00:00.000000+0200
02/10/2018,17,34.98,2018-10-02,2018-10-02T17:00:00.000000+0200
02/10/2018,18,37.9,2018-10-02,2018-10-02T18:00:00.000000+0200
02/10/2018,19,45.1,2018-10-02,2018-10-02T19:00:00.000000+0200
02/10/2018,20,48.42,2018-10-02,2018-10-02T20:00:00.000000+0200
02/10/2018,21,49.05,2018-10-02,2018-10-02T21:00:00.000000+0200
02/10/2018,22,55.59,2018-10-02,2018-10-02T22:00:00.000000+0200
02/10/2018,23,59.08,2018-10-02,2018-10-02T23:00:00.000000+0200
02/10/2018,24,53.87,2018-10-02,2018-10-03T00:00:00.000000+0200
03/10/2018,1,48.86,2018-10-03,2018-10-03T01:00:00.000000+0200
03/10/2018,2,44.79,2018-10-03,2018-10-03T02:00:00.000000+0200
03/10/2018,3,48.42,2018-10-03,2018-10-03T03:00:00.000000+0200
03/10/2018,4,45.49,2018-10-03,2018-10-03T04:00:00.000000+0200
03/10/2018,5,40.95,2018-10-03,2018-10-03T05:00:00.000000+0200
03/10/2018,6,44.75,2018-10-03,2018-10-03T06:00:00.000000+0200
03/10/2018,7,45.151,2018-10-03,2018-10-03T07:00:00.000000+0200
03/10/2018,8,45.203,2018-10-03,2018-10-03T08:00:00.000000+0200
03/10/2018,9,42.7,2018-10-03,2018-10-03T09:00:00.000000+0200
03/10/2018,10,51.24,2018-10-03,2018-10-03T10:00:00.000000+0200
03/10/2018,11,59.11,2018-10-03,2018-10-03T11:00:00.000000+0200
03/10/2018,12,59.11,2018-10-03,2018-10-03T12:00:00.000000+0200
03/10/2018,13,50.14,2018-10-03,2018-10-03T13:00:00.000000+0200
03/10/2018,14,48.42,2018-10-03,2018-10-03T14:00:00.000000+0200
03/10/2018,15,41.56,2018-10-03,2018-10-03T15:00:00.000000+0200
03/10/2018,16,30.97,2018-10-03,2018-10-03T16:00:00.000000+0200
03/10/2018,17,30.194,2018-10-03,2018-10-03T17:00:00.000000+0200
03/10/2018,18,35.93,2018-10-03,2018-10-03T18:00:00.000000+0200
03/10/2018,19,48.42,2018-10-03,2018-10-03T19:00:00.000000+0200
03/10/2018,20,50.11,2018-10-03,2018-10-03T20:00:00.000000+0200
03/10/2018,21,54.13,2018-10-03,2018-10-03T21:00:00.000000+0200
03/10/2018,22,57.46,2018-10-03,2018-10-03T22:00:00.000000+0200
03/10/2018,23,71.97,2018-10-03,2018-10-03T23:00:00.000000+0200
03/10/2018,24,55.79,2018-10-03,2018-10-04T00:00:00.000000+0200
04/10/2018,1,55.79,2018-10-04,2018-10-04T01:00:00.000000+0200
04/10/2018,2,42.23,2018-10-04,2018-10-04T02:00:00.000000+0200
04/10/2018,3,46.8,2018-10-04,2018-10-04T03:00:00.000000+0200
04/10/2018,4,39.18,2018-10-04,2018-10-04T04:00:00.000000+0200
04/10/2018,5,35.51,2018-10-04,2018-10-04T05:00:00.000000+0200
04/10/2018,6,33.01,2018-10-04,2018-10-04T06:00:00.000000+0200
04/10/2018,7,46.51,2018-10-04,2018-10-04T07:00:00.000000+0200
04/10/2018,8,53.81,2018-10-04,2018-10-04T08:00:00.000000+0200
04/10/2018,9,48.81,2018-10-04,2018-10-04T09:00:00.000000+0200
04/10/2018,10,50.01,2018-10-04,2018-10-04T10:00:00.000000+0200
04/10/2018,11,48.42,2018-10-04,2018-10-04T11:00:00.000000+0200
04/10/2018,12,45.51,2018-10-04,2018-10-04T12:00:00.000000+0200
04/10/2018,13,42.73,2018-10-04,2018-10-04T13:00:00.000000+0200
04/10/2018,14,33.56,2018-10-04,2018-10-04T14:00:00.000000+0200
04/10/2018,15,32.01,2018-10-04,2018-10-04T15:00:00.000000+0200
04/10/2018,16,26.62,2018-10-04,2018-10-04T16:00:00.000000+0200
04/10/2018,17,22.33,2018-10-04,2018-10-04T17:00:00.000000+0200
04/10/2018,18,30.01,2018-10-04,2018-10-04T18:00:00.000000+0200
04/10/2018,19,35.01,2018-10-04,2018-10-04T19:00:00.000000+0200
04/10/2018,20,43.01,2018-10-04,2018-10-04T20:00:00.000000+0200
04/10/2018,21,51.34,2018-10-04,2018-10-04T21:00:00.000000+0200
04/10/2018,22,60.28,2018-10-04,2018-10-04T22:00:00.000000+0200
04/10/2018,23,76.47,2018-10-04,2018-10-04T23:00:00.000000+0200
04/10/2018,24,75.01,2018-10-04,2018-10-05T00:00:00.000000+0200
05/10/2018,1,59.12,2018-10-05,2018-10-05T01:00:00.000000+0200
05/10/2018,2,50.01,2018-10-05,2018-10-05T02:00:00.000000+0200
05/10/2018,3,40.03,2018-10-05,2018-10-05T03:00:00.000000+0200
05/10/2018,4,29.6,2018-10-05,2018-10-05T04:00:00.000000+0200
05/10/2018,5,29.51,2018-10-05,2018-10-05T05:00:00.000000+0200
05/10/2018,6,29.46,2018-10-05,2018-10-05T06:00:00.000000+0200
05/10/2018,7,29.51,2018-10-05,2018-10-05T07:00:00.000000+0200
05/10/2018,8,29.51,2018-10-05,2018-10-05T08:00:00.000000+0200
05/10/2018,9,39.17,2018-10-05,2018-10-05T09:00:00.000000+0200
05/10/2018,10,55.98,2018-10-05,2018-10-05T10:00:00.000000+0200
05/10/2018,11,59.29,2018-10-05,2018-10-05T11:00:00.000000+0200
05/10/2018,12,58.34,2018-10-05,2018-10-05T12:00:00.000000+0200
05/10/2018,13,50.63,2018-10-05,2018-10-05T13:00:00.000000+0200
05/10/2018,14,49.11,2018-10-05,2018-10-05T14:00:00.000000+0200
05/10/2018,15,36.62,2018-10-05,2018-10-05T15:00:00.000000+0200
05/10/2018,16,35.36,2018-10-05,2018-10-05T16:00:00.000000+0200
05/10/2018,17,42.36,2018-10-05,2018-10-05T17:00:00.000000+0200
05/10/2018,18,49.46,2018-10-05,2018-10-05T18:00:00.000000+0200
05/10/2018,19,50.01,2018-10-05,2018-10-05T19:00:00.000000+0200
05/10/2018,20,52.84,2018-10-05,2018-10-05T20:00:00.000000+0200
05/10/2018,21,52.126,2018-10-05,2018-10-05T21:00:00.000000+0200
05/10/2018,22,56.98,2018-10-05,2018-10-05T22:00:00.000000+0200
05/10/2018,23,58.69,2018-10-05,2018-10-05T23:00:00.000000+0200
05/10/2018,24,52.09,2018-10-05,2018-10-06T00:00:00.000000+0200
06/10/2018,1,56.98,2018-10-06,2018-10-06T01:00:00.000000+0200
06/10/2018,2,42.74,2018-10-06,2018-10-06T02:00:00.000000+0200
06/10/2018,3,32.69,2018-10-06,2018-10-06T03:00:00.000000+0200
06/10/2018,4,30.01,2018-10-06,2018-10-06T04:00:00.000000+0200
06/10/2018,5,28.46,2018-10-06,2018-10-06T05:00:00.000000+0200
06/10/2018,6,24.13,2018-10-06,2018-10-06T06:00:00.000000+0200
06/10/2018,7,23.41,2018-10-06,2018-10-06T07:00:00.000000+0200
06/10/2018,8,30.11,2018-10-06,2018-10-06T08:00:00.000000+0200
06/10/2018,9,48.7,2018-10-06,2018-10-06T09:00:00.000000+0200
06/10/2018,10,60.45,2018-10-06,2018-10-06T10:00:00.000000+0200
06/10/2018,11,70.51,2018-10-06,2018-10-06T11:00:00.000000+0200
06/10/2018,12,74.92,2018-10-06,2018-10-06T12:00:00.000000+0200
06/10/2018,13,72.01,2018-10-06,2018-10-06T13:00:00.000000+0200
06/10/2018,14,63.93,2018-10-06,2018-10-06T14:00:00.000000+0200
06/10/2018,15,55.98,2018-10-06,2018-10-06T15:00:00.000000+0200
06/10/2018,16,54.03,2018-10-06,2018-10-06T16:00:00.000000+0200
06/10/2018,17,58.35,2018-10-06,2018-10-06T17:00:00.000000+0200
06/10/2018,18,61.51,2018-10-06,2018-10-06T18:00:00.000000+0200
06/10/2018,19,63.93,2018-10-06,2018-10-06T19:00:00.000000+0200
06/10/2018,20,61.91,2018-10-06,2018-10-06T20:00:00.000000+0200
06/10/2018,21,61.115,2018-10-06,2018-10-06T21:00:00.000000+0200
06/10/2018,22,63.93,2018-10-06,2018-10-06T22:00:00.000000+0200
06/10/2018,23,61.51,2018-10-06,2018-10-06T23:00:00.000000+0200
06/10/2018,24,55.98,2018-10-06,2018-10-07T00:00:00.000000+0200
07/10/2018,1,53.53,2018-10-07,2018-10-07T01:00:00.000000+0200
07/10/2018,2,49.11,2018-10-07,2018-10-07T02:00:00.000000+0200
07/10/2018,3,42.93,2018-10-07,2018-10-07T03:00:00.000000+0200
07/10/2018,4,32.91,2018-10-07,2018-10-07T04:00:00.000000+0200
07/10/2018,5,29.49,2018-10-07,2018-10-07T05:00:00.000000+0200
07/10/2018,6,29.99,2018-10-07,2018-10-07T06:00:00.000000+0200
07/10/2018,7,41.79,2018-10-07,2018-10-07T07:00:00.000000+0200
07/10/2018,8,47.6,2018-10-07,2018-10-07T08:00:00.000000+0200
07/10/2018,9,46.84,2018-10-07,2018-10-07T09:00:00.000000+0200
07/10/2018,10,48.12,2018-10-07,2018-10-07T10:00:00.000000+0200
07/10/2018,11,46.68,2018-10-07,2018-10-07T11:00:00.000000+0200
07/10/2018,12,45.55,2018-10-07,2018-10-07T12:00:00.000000+0200
07/10/2018,13,42.63,2018-10-07,2018-10-07T13:00:00.000000+0200
07/10/2018,14,32.91,2018-10-07,2018-10-07T14:00:00.000000+0200
07/10/2018,15,31.16,2018-10-07,2018-10-07T15:00:00.000000+0200
07/10/2018,16,25.36,2018-10-07,2018-10-07T16:00:00.000000+0200
07/10/2018,17,22.08,2018-10-07,2018-10-07T17:00:00.000000+0200
07/10/2018,18,21.29,2018-10-07,2018-10-07T18:00:00.000000+0200
07/10/2018,19,25.81,2018-10-07,2018-10-07T19:00:00.000000+0200
07/10/2018,20,27.01,2018-10-07,2018-10-07T20:00:00.000000+0200
07/10/2018,21,46.95,2018-10-07,2018-10-07T21:00:00.000000+0200
07/10/2018,22,54.24,2018-10-07,2018-10-07T22:00:00.000000+0200
07/10/2018,23,61.8,2018-10-07,2018-10-07T23:00:00.000000+0200
07/10/2018,24,59.91,2018-10-07,2018-10-08T00:00:00.000000+0200
08/10/2018,1,55.17,2018-10-08,2018-10-08T01:00:00.000000+0200
08/10/2018,2,49.02,2018-10-08,2018-10-08T02:00:00.000000+0200
08/10/2018,3,48.01,2018-10-08,2018-10-08T03:00:00.000000+0200
08/10/2018,4,31.91,2018-10-08,2018-10-08T04:00:00.000000+0200
08/10/2018,5,29.51,2018-10-08,2018-10-08T05:00:00.000000+0200
08/10/2018,6,29.51,2018-10-08,2018-10-08T06:00:00.000000+0200
08/10/2018,7,31.31,2018-10-08,2018-10-08T07:00:00.000000+0200
08/10/2018,8,29.11,2018-10-08,2018-10-08T08:00:00.000000+0200
08/10/2018,9,47.1,2018-10-08,2018-10-08T09:00:00.000000+0200
08/10/2018,10,55.78,2018-10-08,2018-10-08T10:00:00.000000+0200
08/10/2018,11,58.81,2018-10-08,2018-10-08T11:00:00.000000+0200
08/10/2018,12,56.26,2018-10-08,2018-10-08T12:00:00.000000+0200
08/10/2018,13,50.53,2018-10-08,2018-10-08T13:00:00.000000+0200
08/10/2018,14,49.63,2018-10-08,2018-10-08T14:00:00.000000+0200
08/10/2018,15,42.93,2018-10-08,2018-10-08T15:00:00.000000+0200
08/10/2018,16,41.47,2018-10-08,2018-10-08T16:00:00.000000+0200
08/10/2018,17,47.95,2018-10-08,2018-10-08T17:00:00.000000+0200
08/10/2018,18,49.83,2018-10-08,2018-10-08T18:00:00.000000+0200
08/10/2018,19,50.97,2018-10-08,2018-10-08T19:00:00.000000+0200
08/10/2018,20,51.68,2018-10-08,2018-10-08T20:00:00.000000+0200
08/10/2018,21,55.77,2018-10-08,2018-10-08T21:00:00.000000+0200
08/10/2018,22,55.77,2018-10-08,2018-10-08T22:00:00.000000+0200
08/10/2018,23,64.1,2018-10-08,2018-10-08T23:00:00.000000+0200
08/10/2018,24,55.77,2018-10-08,2018-10-09T00:00:00.000000+0200
09/10/2018,1,55.77,2018-10-09,2018-10-09T01:00:00.000000+0200
09/10/2018,2,40.92,2018-10-09,2018-10-09T02:00:00.000000+0200
09/10/2018,3,41.46,2018-10-09,2018-10-09T03:00:00.000000+0200
09/10/2018,4,33.22,2018-10-09,2018-10-09T04:00:00.000000+0200
09/10/2018,5,32.62,2018-10-09,2018-10-09T05:00:00.000000+0200
09/10/2018,6,31.02,2018-10-09,2018-10-09T06:00:00.000000+0200
09/10/2018,7,30.01,2018-10-09,2018-10-09T07:00:00.000000+0200
09/10/2018,8,35.56,2018-10-09,2018-10-09T08:00:00.000000+0200
09/10/2018,9,47.46,2018-10-09,2018-10-09T09:00:00.000000+0200
09/10/2018,10,55.78,2018-10-09,2018-10-09T10:00:00.000000+0200
09/10/2018,11,60.2,2018-10-09,2018-10-09T11:00:00.000000+0200
09/10/2018,12,54.4,2018-10-09,2018-10-09T12:00:00.000000+0200
09/10/2018,13,49.11,2018-10-09,2018-10-09T13:00:00.000000+0200
09/10/2018,14,46.63,2018-10-09,2018-10-09T14:00:00.000000+0200
09/10/2018,15,38.71,2018-10-09,2018-10-09T15:00:00.000000+0200
09/10/2018,16,35.14,2018-10-09,2018-10-09T16:00:00.000000+0200
09/10/2018,17,40.55,2018-10-09,2018-10-09T17:00:00.000000+0200
09/10/2018,18,46.36,2018-10-09,2018-10-09T18:00:00.000000+0200
09/10/2018,19,49.1,2018-10-09,2018-10-09T19:00:00.000000+0200
09/10/2018,20,49.1,2018-10-09,2018-10-09T20:00:00.000000+0200
09/10/2018,21,49.75,2018-10-09,2018-10-09T21:00:00.000000+0200
09/10/2018,22,57.01,2018-10-09,2018-10-09T22:00:00.000000+0200
09/10/2018,23,74.46,2018-10-09,2018-10-09T23:00:00.000000+0200
09/10/2018,24,55.78,2018-10-09,2018-10-10T00:00:00.000000+0200
10/10/2018,1,54.01,2018-10-10,2018-10-10T01:00:00.000000+0200
10/10/2018,2,47.64,2018-10-10,2018-10-10T02:00:00.000000+0200
10/10/2018,3,46.33,2018-10-10,2018-10-10T03:00:00.000000+0200
10/10/2018,4,28.21,2018-10-10,2018-10-10T04:00:00.000000+0200
10/10/2018,5,25.27,2018-10-10,2018-10-10T05:00:00.000000+0200
10/10/2018,6,24.74,2018-10-10,2018-10-10T06:00:00.000000+0200
10/10/2018,7,22.79,2018-10-10,2018-10-10T07:00:00.000000+0200
10/10/2018,8,24.12,2018-10-10,2018-10-10T08:00:00.000000+0200
10/10/2018,9,29.41,2018-10-10,2018-10-10T09:00:00.000000+0200
10/10/2018,10,49.1,2018-10-10,2018-10-10T10:00:00.000000+0200
10/10/2018,11,54.58,2018-10-10,2018-10-10T11:00:00.000000+0200
10/10/2018,12,55.98,2018-10-10,2018-10-10T12:00:00.000000+0200
10/10/2018,13,53.07,2018-10-10,2018-10-10T13:00:00.000000+0200
10/10/2018,14,49.01,2018-10-10,2018-10-10T14:00:00.000000+0200
10/10/2018,15,44.01,2018-10-10,2018-10-10T15:00:00.000000+0200
10/10/2018,16,32.01,2018-10-10,2018-10-10T16:00:00.000000+0200
10/10/2018,17,32.02,2018-10-10,2018-10-10T17:00:00.000000+0200
10/10/2018,18,40.02,2018-10-10,2018-10-10T18:00:00.000000+0200
10/10/2018,19,46.24,2018-10-10,2018-10-10T19:00:00.000000+0200
10/10/2018,20,48.16,2018-10-10,2018-10-10T20:00:00.000000+0200
10/10/2018,21,49.11,2018-10-10,2018-10-10T21:00:00.000000+0200
10/10/2018,22,61.3,2018-10-10,2018-10-10T22:00:00.000000+0200
10/10/2018,23,74.92,2018-10-10,2018-10-10T23:00:00.000000+0200
10/10/2018,24,61.31,2018-10-10,2018-10-11T00:00:00.000000+0200
11/10/2018,1,53.07,2018-10-11,2018-10-11T01:00:00.000000+0200
11/10/2018,2,35.97,2018-10-11,2018-10-11T02:00:00.000000+0200
11/10/2018,3,46.25,2018-10-11,2018-10-11T03:00:00.000000+0200
11/10/2018,4,38.6,2018-10-11,2018-10-11T04:00:00.000000+0200
11/10/2018,5,30.01,2018-10-11,2018-10-11T05:00:00.000000+0200
11/10/2018,6,28.03,2018-10-11,2018-10-11T06:00:00.000000+0200
11/10/2018,7,44.77,2018-10-11,2018-10-11T07:00:00.000000+0200
11/10/2018,8,49.11,2018-10-11,2018-10-11T08:00:00.000000+0200
11/10/2018,9,47.75,2018-10-11,2018-10-11T09:00:00.000000+0200
11/10/2018,10,48.33,2018-10-11,2018-10-11T10:00:00.000000+0200
11/10/2018,11,47.74,2018-10-11,2018-10-11T11:00:00.000000+0200
11/10/2018,12,47.148,2018-10-11,2018-10-11T12:00:00.000000+0200
11/10/2018,13,43.62,2018-10-11,2018-10-11T13:00:00.000000+0200
11/10/2018,14,34.08,2018-10-11,2018-10-11T14:00:00.000000+0200
11/10/2018,15,30.11,2018-10-11,2018-10-11T15:00:00.000000+0200
11/10/2018,16,18.91,2018-10-11,2018-10-11T16:00:00.000000+0200
11/10/2018,17,15.01,2018-10-11,2018-10-11T17:00:00.000000+0200
11/10/2018,18,23.79,2018-10-11,2018-10-11T18:00:00.000000+0200
11/10/2018,19,29.92,2018-10-11,2018-10-11T19:00:00.000000+0200
11/10/2018,20,36.97,2018-10-11,2018-10-11T20:00:00.000000+0200
11/10/2018,21,45.1,2018-10-11,2018-10-11T21:00:00.000000+0200
11/10/2018,22,55.25,2018-10-11,2018-10-11T22:00:00.000000+0200
11/10/2018,23,62.86,2018-10-11,2018-10-11T23:00:00.000000+0200
11/10/2018,24,60.74,2018-10-11,2018-10-12T00:00:00.000000+0200
12/10/2018,1,54.87,2018-10-12,2018-10-12T01:00:00.000000+0200
12/10/2018,2,48.01,2018-10-12,2018-10-12T02:00:00.000000+0200
12/10/2018,3,38.26,2018-10-12,2018-10-12T03:00:00.000000+0200
12/10/2018,4,30.01,2018-10-12,2018-10-12T04:00:00.000000+0200
12/10/2018,5,29.31,2018-10-12,2018-10-12T05:00:00.000000+0200
12/10/2018,6,28.51,2018-10-12,2018-10-12T06:00:00.000000+0200
12/10/2018,7,29.52,2018-10-12,2018-10-12T07:00:00.000000+0200
12/10/2018,8,48.17,2018-10-12,2018-10-12T08:00:00.000000+0200
12/10/2018,9,49.44,2018-10-12,2018-10-12T09:00:00.000000+0200
12/10/2018,10,58.16,2018-10-12,2018-10-12T10:00:00.000000+0200
12/10/2018,11,59.42,2018-10-12,2018-10-12T11:00:00.000000+0200
12/10/2018,12,55.16,2018-10-12,2018-10-12T12:00:00.000000+0200
12/10/2018,13,50.01,2018-10-12,2018-10-12T13:00:00.000000+0200
12/10/2018,14,46.91,2018-10-12,2018-10-12T14:00:00.000000+0200
12/10/2018,15,40.01,2018-10-12,2018-10-12T15:00:00.000000+0200
12/10/2018,16,37.43,2018-10-12,2018-10-12T16:00:00.000000+0200
12/10/2018,17,39.02,2018-10-12,2018-10-12T17:00:00.000000+0200
12/10/2018,18,45.91,2018-10-12,2018-10-12T18:00:00.000000+0200
12/10/2018,19,48.119,2018-10-12,2018-10-12T19:00:00.000000+0200
12/10/2018,20,48.149,2018-10-12,2018-10-12T20:00:00.000000+0200
12/10/2018,21,50.01,2018-10-12,2018-10-12T21:00:00.000000+0200
12/10/2018,22,58.15,2018-10-12,2018-10-12T22:00:00.000000+0200
12/10/2018,23,61.99,2018-10-12,2018-10-12T23:00:00.000000+0200
12/10/2018,24,60.22,2018-10-12,2018-10-13T00:00:00.000000+0200
13/10/2018,1,51.45,2018-10-13,2018-10-13T01:00:00.000000+0200
13/10/2018,2,48.159,2018-10-13,2018-10-13T02:00:00.000000+0200
13/10/2018,3,48.223,2018-10-13,2018-10-13T03:00:00.000000+0200
13/10/2018,4,45.51,2018-10-13,2018-10-13T04:00:00.000000+0200
13/10/2018,5,36.01,2018-10-13,2018-10-13T05:00:00.000000+0200
13/10/2018,6,30.01,2018-10-13,2018-10-13T06:00:00.000000+0200
13/10/2018,7,35.94,2018-10-13,2018-10-13T07:00:00.000000+0200
13/10/2018,8,39.42,2018-10-13,2018-10-13T08:00:00.000000+0200
13/10/2018,9,37.99,2018-10-13,2018-10-13T09:00:00.000000+0200
13/10/2018,10,42.85,2018-10-13,2018-10-13T10:00:00.000000+0200
13/10/2018,11,43.85,2018-10-13,2018-10-13T11:00:00.000000+0200
13/10/2018,12,40.13,2018-10-13,2018-10-13T12:00:00.000000+0200
13/10/2018,13,40.62,2018-10-13,2018-10-13T13:00:00.000000+0200
13/10/2018,14,35.5,2018-10-13,2018-10-13T14:00:00.000000+0200
13/10/2018,15,32.52,2018-10-13,2018-10-13T15:00:00.000000+0200
13/10/2018,16,28.57,2018-10-13,2018-10-13T16:00:00.000000+0200
13/10/2018,17,28.124,2018-10-13,2018-10-13T17:00:00.000000+0200
13/10/2018,18,30.01,2018-10-13,2018-10-13T18:00:00.000000+0200
13/10/2018,19,34.03,2018-10-13,2018-10-13T19:00:00.000000+0200
13/10/2018,20,43.1,2018-10-13,2018-10-13T20:00:00.000000+0200
13/10/2018,21,51.01,2018-10-13,2018-10-13T21:00:00.000000+0200
13/10/2018,22,56.64,2018-10-13,2018-10-13T22:00:00.000000+0200
13/10/2018,23,61.57,2018-10-13,2018-10-13T23:00:00.000000+0200
13/10/2018,24,61.124,2018-10-13,2018-10-14T00:00:00.000000+0200
14/10/2018,1,56.29,2018-10-14,2018-10-14T01:00:00.000000+0200
14/10/2018,2,47.86,2018-10-14,2018-10-14T02:00:00.000000+0200
14/10/2018,3,45.17,2018-10-14,2018-10-14T03:00:00.000000+0200
14/10/2018,4,35.74,2018-10-14,2018-10-14T04:00:00.000000+0200
14/10/2018,5,29.51,2018-10-14,2018-10-14T05:00:00.000000+0200
14/10/2018,6,29.51,2018-10-14,2018-10-14T06:00:00.000000+0200
14/10/2018,7,31.51,2018-10-14,2018-10-14T07:00:00.000000+0200
14/10/2018,8,45.16,2018-10-14,2018-10-14T08:00:00.000000+0200
14/10/2018,9,51.86,2018-10-14,2018-10-14T09:00:00.000000+0200
14/10/2018,10,58.9,2018-10-14,2018-10-14T10:00:00.000000+0200
14/10/2018,11,65.23,2018-10-14,2018-10-14T11:00:00.000000+0200
14/10/2018,12,59.44,2018-10-14,2018-10-14T12:00:00.000000+0200
14/10/2018,13,57.18,2018-10-14,2018-10-14T13:00:00.000000+0200
14/10/2018,14,53.99,2018-10-14,2018-10-14T14:00:00.000000+0200
14/10/2018,15,46.17,2018-10-14,2018-10-14T15:00:00.000000+0200
14/10/2018,16,41.1,2018-10-14,2018-10-14T16:00:00.000000+0200
14/10/2018,17,49.149,2018-10-14,2018-10-14T17:00:00.000000+0200
14/10/2018,18,49.218,2018-10-14,2018-10-14T18:00:00.000000+0200
14/10/2018,19,50.186,2018-10-14,2018-10-14T19:00:00.000000+0200
14/10/2018,20,50.279,2018-10-14,2018-10-14T20:00:00.000000+0200
14/10/2018,21,52.03,2018-10-14,2018-10-14T21:00:00.000000+0200
14/10/2018,22,56.17,2018-10-14,2018-10-14T22:00:00.000000+0200
14/10/2018,23,57.5,2018-10-14,2018-10-14T23:00:00.000000+0200
14/10/2018,24,55.01,2018-10-14,2018-10-15T00:00:00.000000+0200
15/10/2018,1,46.31,2018-10-15,2018-10-15T01:00:00.000000+0200
15/10/2018,2,42.93,2018-10-15,2018-10-15T02:00:00.000000+0200
15/10/2018,3,35.96,2018-10-15,2018-10-15T03:00:00.000000+0200
15/10/2018,4,32.13,2018-10-15,2018-10-15T04:00:00.000000+0200
15/10/2018,5,29.78,2018-10-15,2018-10-15T05:00:00.000000+0200
15/10/2018,6,28.02,2018-10-15,2018-10-15T06:00:00.000000+0200
15/10/2018,7,25.66,2018-10-15,2018-10-15T07:00:00.000000+0200
15/10/2018,8,29.02,2018-10-15,2018-10-15T08:00:00.000000+0200
15/10/2018,9,40.57,2018-10-15,2018-10-15T09:00:00.000000+0200
15/10/2018,10,49.92,2018-10-15,2018-10-15T10:00:00.000000+0200
15/10/2018,11,58.4,2018-10-15,2018-10-15T11:00:00.000000+0200
15/10/2018,12,58.19,2018-10-15,2018-10-15T12:00:00.000000+0200
15/10/2018,13,53.32,2018-10-15,2018-10-15T13:00:00.000000+0200
15/10/2018,14,51.03,2018-10-15,2018-10-15T14:00:00.000000+0200
15/10/2018,15,49.43,2018-10-15,2018-10-15T15:00:00.000000+0200
15/10/2018,16,49.95,2018-10-15,2018-10-15T16:00:00.000000+0200
15/10/2018,17,51.03,2018-10-15,2018-10-15T17:00:00.000000+0200
15/10/2018,18,54.32,2018-10-15,2018-10-15T18:00:00.000000+0200
15/10/2018,19,58.28,2018-10-15,2018-10-15T19:00:00.000000+0200
15/10/2018,20,56.44,2018-10-15,2018-10-15T20:00:00.000000+0200
15/10/2018,21,51.03,2018-10-15,2018-10-15T21:00:00.000000+0200
15/10/2018,22,58.51,2018-10-15,2018-10-15T22:00:00.000000+0200
15/10/2018,23,67.16,2018-10-15,2018-10-15T23:00:00.000000+0200
15/10/2018,24,58.51,2018-10-15,2018-10-16T00:00:00.000000+0200
16/10/2018,1,50.01,2018-10-16,2018-10-16T01:00:00.000000+0200
16/10/2018,2,43.02,2018-10-16,2018-10-16T02:00:00.000000+0200
16/10/2018,3,52.03,2018-10-16,2018-10-16T03:00:00.000000+0200
16/10/2018,4,44.48,2018-10-16,2018-10-16T04:00:00.000000+0200
16/10/2018,5,42.13,2018-10-16,2018-10-16T05:00:00.000000+0200
16/10/2018,6,39.76,2018-10-16,2018-10-16T06:00:00.000000+0200
16/10/2018,7,41.51,2018-10-16,2018-10-16T07:00:00.000000+0200
16/10/2018,8,52.03,2018-10-16,2018-10-16T08:00:00.000000+0200
